favourite_count|retweet_count|created_at|tweet_cleaned|tweet_preprocessed
0.0|0|2021-05-15 09:19:59|Here's some inspiration for Airtag , , from the indefatigable folks at . Hope you try your best next time. Cheers!|['inspiration', 'airtag', 'indefatigable', 'folk', 'hope', 'try', 'best', 'next', 'time', 'cheer']
3.0|1|2021-05-15 09:11:25|In less than one month, Apple has revised the pricing of its AirTag. Now it's cheaper to get it in Malaysia than Singapore.|['less', 'one', 'month', 'apple', 'revise', 'pricing', 'airtag', 'cheaper', 'get', 'malaysia', 'singapore']
0.0|0|2021-05-15 09:08:57|by the end of the year I foresee an incredible boom for . Long $Apple!|['end', 'year', 'foresee', 'incredible', 'boom', 'long', 'apple']
1.0|0|2021-05-15 09:08:08|thought you might find this AirTag holder interesting:|['thought', 'might', 'find', 'airtag', 'holder', 'interest']
1.0|0|2021-05-15 09:04:52|Tie an Airtag to its collar|['tie', 'airtag', 'collar']
0.0|0|2021-05-15 09:04:45|Apple AirTag tracked through the mail in the UK - Geeky Gadgets|['apple', 'airtag', 'tracked', 'mail', 'uk', 'geeky', 'gadget']
0.0|0|2021-05-15 09:04:10|Apple AirTag hack shown off on video - Geeky Gadgets|['apple', 'airtag', 'hack', 'show', 'video', 'geeky', 'gadget']
7.0|4|2021-05-15 08:42:38|Tired of losing your items like keys on a daily?Get yourself the Apple Airtag to keep track of all your itemsOrder now at only Ugx|['tire', 'lose', 'item', 'like', 'key', 'daily', 'get', 'apple', 'airtag', 'keep', 'track', 'itemsorder', 'ugx']
0.0|0|2021-05-15 08:33:22|Apple AirTag review: Finding your lost keys has never been this easy via|['apple', 'airtag', 'review', 'find', 'lose', 'key', 'never', 'easy', 'via']
1.0|0|2021-05-15 08:31:45|Keep track of your devices, keys, and bag with AirTags, here are the best accessories you need. ://|['keep', 'track', 'device', 'key', 'bag', 'airtags', 'best', 'accessory', 'need']
0.0|0|2021-05-15 08:29:52|Trend Comm Metal Zinc Alloy Airtag Protective Case|['trend', 'comm', 'metal', 'zinc', 'alloy', 'airtag', 'protective', 'case']
1.0|0|2021-05-15 08:20:27|Maybe it'll hit Starman so that it can't be lost in future.|['maybe', 'hit', 'starman', 'ca', 'lose', 'future']
2.0|0|2021-05-15 08:18:07|For sure, they have Apple Chips in their Blood|['sure', 'apple', 'chip', 'blood']
0.0|0|2021-05-15 08:15:05|There was an interesting Kickstarter project a few years back, there was also the Tile Track Network - seems like the AirTag's are a take off from there, to depend on their massive footprint of devices. Not sure if Android Versions will ever come close|['interest', 'kickstarter', 'project', 'year', 'back', 'also', 'tile', 'track', 'network', 'seem', 'like', 'airtag', 'take', 'depend', 'massive', 'footprint', 'device', 'sure', 'android', 'version', 'ever', 'come', 'close']
108.0|5|2021-05-15 08:06:09|My AirTag just has arrived. It is so small that I couldnt imagine. The box is so minimal and the setting up progress is super satisfying.|['airtag', 'arrive', 'small', 'couldnt', 'imagine', 'box', 'minimal', 'set', 'progress', 'super', 'satisfy']
0.0|0|2021-05-15 08:05:47|At last! VicPol please take note! AIRTAG VS BIKE THIEF - Real World Testing And Unboxing via|['last', 'vicpol', 'please', 'take', 'note', 'airtag', 'v', 'bike', 'thief', 'real', 'world', 'test', 'unbox', 'via']
3.0|0|2021-05-15 08:03:57|Whos going to find it, aliens?|['who', 'go', 'find', 'alien']
36.0|1|2021-05-15 08:02:43|Im gonna tell my kids this was the apple airtag|['im', 'gon', 'na', 'tell', 'kid', 'apple', 'airtag']
1.0|0|2021-05-15 08:00:20|I Mailed an AirTag and Tracked Its Progress; Here's What Happened - The Mac Security Blog|['mail', 'airtag', 'tracked', 'progress', 'happen', 'mac', 'security', 'blog']
0.0|0|2021-05-15 08:00:05|How to rename an AirTag using an iPhone, iPad or Mac|['rename', 'airtag', 'use', 'iphone', 'ipad', 'mac']
0.0|0|2021-05-15 07:59:02|to5mac: to5Mac Happy Hour : Apple hires, AirTag hacks, watchOS feature requests;|['happy', 'hour', 'apple', 'hire', 'airtag', 'hack', 'watchos', 'feature', 'request']
0.0|0|2021-05-15 07:58:47|to5mac: Video of an AirTag test for a simulated bike theft;|['video', 'airtag', 'test', 'simulated', 'bike', 'theft']
6.0|0|2021-05-15 07:51:52|Bought an AirTag!|['bought', 'airtag']
0.0|0|2021-05-15 07:45:05|The hell is an AirTag?|['hell', 'airtag']
3.0|0|2021-05-15 07:40:17|I wish i had that facility u can atleast secure ur airtag.|['wish', 'facility', 'u', 'atleast', 'secure', 'ur', 'airtag']
0.0|0|2021-05-15 07:39:16|Apples $29 AirTag is a coin-sized tracker that helps you find lost things explains how it works.|['apple', 'airtag', 'tracker', 'help', 'find', 'lose', 'thing', 'explains', 'work']
0.0|0|2021-05-15 07:38:28|Apple AirTag hacked again free internet with no mobile data plan!|['apple', 'airtag', 'hack', 'free', 'internet', 'mobile', 'data', 'plan']
0.0|0|2021-05-15 07:35:16|How to check Apple AirTag battery level|['check', 'apple', 'airtag', 'battery', 'level']
0.0|0|2021-05-15 07:33:48|What will Apple do?|['apple']
1.0|0|2021-05-15 07:25:08|Dear please integrate AirTag in every device. MacBooks, AirPod cases, power adapters everything|['dear', 'please', 'integrate', 'airtag', 'every', 'device', 'macbooks', 'airpod', 'case', 'power', 'adapter', 'everything']
0.0|0|2021-05-15 07:22:29|Apple AirTag hacked again free internet with no mobile data plan!|['apple', 'airtag', 'hack', 'free', 'internet', 'mobile', 'data', 'plan']
0.0|0|2021-05-15 07:21:10|Minutes : Apple Event: Desktops &amp; Tablets Converge, Cord-Cutting, &amp; Find Anything|['minute', 'apple', 'event', 'desktop', 'amp', 'tablet', 'converge', 'amp', 'find', 'anything']
7.0|6|2021-05-15 07:10:05|AirTag vs Tile : reasons why Airtag is better than Tile trackers|['airtag', 'v', 'tile', 'reason', 'airtag', 'well', 'tile', 'tracker']
0.0|0|2021-05-15 07:10:04|AirTag vs Tile : reasons why Airtag is better than Tile trackers|['airtag', 'v', 'tile', 'reason', 'airtag', 'well', 'tile', 'tracker']
0.0|0|2021-05-15 07:06:21|"Apple AirTag Not Working? Tips to Fix AirTag Issues |"|['apple', 'airtag', 'work', 'tip', 'fix', 'airtag', 'issue']
0.0|0|2021-05-15 07:03:27|Our favorite AirTag accessories start at $13: What's here, what's backordered - CNET|['favorite', 'airtag', 'accessory', 'start', 'backordered', 'cnet']
0.0|0|2021-05-15 07:03:05|Video: Heres How Useful an AirTag Could Be In Finding Your Stolen Bike|['video', 'here', 'useful', 'airtag', 'could', 'find', 'steal', 'bike']
0.0|0|2021-05-15 07:02:35|Loop: Massive iPhone Leaks, IOS Privacy Win, Powerful iMac Surprise|['loop', 'massive', 'iphone', 'leak', 'io', 'privacy', 'win', 'powerful', 'imac', 'surprise']
0.0|0|2021-05-15 07:02:06|Apple AirTag hacked again free internet with no mobile data plan!: by Naked Security|['apple', 'airtag', 'hack', 'free', 'internet', 'mobile', 'data', 'plan', 'naked', 'security']
0.0|0|2021-05-15 07:00:20|How to manually factory reset an AirTag|['manually', 'factory', 'reset', 'airtag']
0.0|1|2021-05-15 06:49:35|AirTag Security Risk Discovered: Apple Device Can Be Use to Send Malicious Malware|['airtag', 'security', 'risk', 'discover', 'apple', 'device', 'use', 'send', 'malicious', 'malware']
1.0|0|2021-05-15 06:40:39|Sir, tomorrow we need unboxing of Airtag!|['sir', 'tomorrow', 'need', 'unbox', 'airtag']
0.0|0|2021-05-15 06:37:04|Apple AirTag Not Working? Tips to Fix AirTag Issues|['apple', 'airtag', 'work', 'tip', 'fix', 'airtag', 'issue']
4.0|0|2021-05-15 06:29:01|You put it into lost mode|['put', 'lose', 'mode']
13.0|0|2021-05-15 06:19:08|What happens if you throw an airtag into space|['happens', 'throw', 'airtag', 'space']
0.0|0|2021-05-15 06:06:25|We spent a week with Apples new AirTag its worth it|['spent', 'week', 'apple', 'new', 'airtag', 'worth']
0.0|0|2021-05-15 06:04:55|Caseology Vault for Apple AirTag Case (2021) MatteBlack|['caseology', 'vault', 'apple', 'airtag', 'case', 'matteblack']
0.0|0|2021-05-15 06:00:33|AirTag Precision Finding Interface Includes Hidden 'Developer Mode'|['airtag', 'precision', 'find', 'interface', 'include', 'hidden', 'mode']
0.0|0|2021-05-15 05:59:09|Ive walked straight into the Apple Highpoint with no reservation for the past weekends to shop for an AirTag then AirTag accessories. Its basically back to what it was before the pandemic.|['ive', 'walk', 'straight', 'apple', 'highpoint', 'reservation', 'past', 'weekend', 'shop', 'airtag', 'airtag', 'accessory', 'basically', 'back', 'pandemic']
0.0|0|2021-05-15 05:42:34|Our favorite AirTag accessories start at $13: Whats here, whatsbackordered|['favorite', 'airtag', 'accessory', 'start', 'whats', 'whatsbackordered']
0.0|0|2021-05-15 05:27:22|Airtag is cheaper than its accessories. Apple strike again|['airtag', 'cheaper', 'accessory', 'apple', 'strike']
4.0|0|2021-05-15 05:15:02|What will Apple do?|['apple']
0.0|0|2021-05-15 05:11:39|AirTag Testing And Complete Teardown. Where Would You Like To Use Airtag... Often lost goods and can't find themAirTag can help you a lot!More details, pls Contact Service.com|['airtag', 'test', 'complete', 'teardown', 'would', 'like', 'use', 'airtag', 'often', 'lose', 'good', 'ca', 'find', 'themairtag', 'help', 'lot', 'detail', 'pls', 'contact']
0.0|0|2021-05-15 05:10:03|Every seconds, the AirTag sends a Bluetooth Low Energy broadcast with the public key as content (changes every minute deterministically using the previously shared secret)|['every', 'second', 'airtag', 'sends', 'bluetooth', 'low', 'energy', 'broadcast', 'public', 'key', 'content', 'change', 'every', 'minute', 'deterministically', 'use', 'previously', 'share', 'secret']
0.0|0|2021-05-15 05:07:28|Wtf is an Airtag? Like huh|['wtf', 'airtag', 'like', 'huh']
0.0|0|2021-05-15 04:46:11|Apple AirTag hacked again free internet with no mobile data plan! Naked Security|['apple', 'airtag', 'hack', 'free', 'internet', 'mobile', 'data', 'plan', 'naked', 'security']
91.0|26|2021-05-15 04:37:32|Apples $29 AirTag is a coin-sized tracker that helps you find lost things explains how it works.|['apple', 'airtag', 'tracker', 'help', 'find', 'lose', 'thing', 'explains', 'work']
1.0|0|2021-05-15 04:27:55|Apple airtag unboxing|['apple', 'airtag', 'unbox']
0.0|0|2021-05-15 04:19:10|AirTag Testing And Complete Teardown. Where Would You Like To Use Airtag... via|['airtag', 'test', 'complete', 'teardown', 'would', 'like', 'use', 'airtag', 'via']
0.0|0|2021-05-15 04:18:15|Where do you put your on your ?|['put']
1.0|0|2021-05-15 03:48:59|but does it come in black?|['come', 'black']
1.0|0|2021-05-15 03:32:03|The Apple AirTag is the company's own version of the Samsung Galaxy SmartTag. And many Apple users plan to buy it.|['apple', 'airtag', 'company', 'version', 'samsung', 'galaxy', 'smarttag', 'many', 'apple', 'user', 'plan', 'buy']
1.0|0|2021-05-15 03:29:58|Guys go watch 's New Video on the AirTag!Loved the video Brad!!|['guy', 'go', 'watch', 'new', 'video', 'airtag', 'love', 'video', 'brad']
0.0|0|2021-05-15 03:26:57|A special thanks to the person who combined the Apple TV remote and an AirTag|['special', 'thanks', 'person', 'combine', 'apple', 'tv', 'remote', 'airtag']
0.0|0|2021-05-15 03:26:31|I think will make an software find for in find my app on specially series cuz of U1 chip like the finder on iphone and could also make find my phone with &amp;12 they have U1 but they hold it for newer whatchos cuz i think it ll be more easily|['think', 'make', 'software', 'find', 'find', 'app', 'specially', 'series', 'cuz', 'chip', 'like', 'finder', 'iphone', 'could', 'also', 'make', 'find', 'phone', 'amp', 'hold', 'newer', 'whatchos', 'cuz', 'think', 'easily']
9.0|0|2021-05-15 03:25:59|Roth hacked the AirTag mostly because he was interested in its small Apple U1 chip, but he also thinks it could be possible to use its accelerometer as a microphone, turning the AirTag into a bugging device.|['roth', 'hack', 'airtag', 'mostly', 'interested', 'small', 'apple', 'chip', 'also', 'think', 'could', 'possible', 'use', 'accelerometer', 'microphone', 'turn', 'airtag', 'bugging', 'device']
0.0|0|2021-05-15 03:18:33|Should I buy an AirTag?|['buy', 'airtag']
4.0|0|2021-05-15 03:17:37|M1 iMac, Base iPad Pro , Magic Keyboard, Apple Pencil, iPhone Pro Max (Gold), iPhone mini (purple), Apple Watch Series , AirPods Max, AirPods Pro, HomePod mini, AirTag -pack, then go over to Samsung and rob them|['imac', 'base', 'ipad', 'pro', 'magic', 'keyboard', 'apple', 'pencil', 'iphone', 'pro', 'max', 'gold', 'iphone', 'mini', 'purple', 'apple', 'watch', 'series', 'airpods', 'max', 'airpods', 'pro', 'homepod', 'mini', 'airtag', 'go', 'samsung', 'rob']
0.0|0|2021-05-15 03:17:07|S3 Ep32: AirTag jailbreak, Dell vulns, and a never-ending scam [Podcast]|['airtag', 'jailbreak', 'dell', 'vulns', 'scam', 'podcast']
0.0|0|2021-05-15 03:16:26|Apple AirTag hacked again free internet with no mobile data plan!|['apple', 'airtag', 'hack', 'free', 'internet', 'mobile', 'data', 'plan']
0.0|0|2021-05-15 03:11:02|How To Disable AirTag Item Safety Alerts on your iPhone|['disable', 'airtag', 'item', 'safety', 'alert', 'iphone']
1.0|0|2021-05-15 03:10:45|Podcasts (Available via the streaming/mobile apps, YouTube or website) - a. Weekly : b. : Hands-On AirTag &amp; AirTag Accessories - Apple's $29 Location Tracker:|['podcasts', 'available', 'via', 'apps', 'youtube', 'website', 'weekly', 'airtag', 'amp', 'airtag', 'accessory', 'apple', 'location', 'tracker']
0.0|0|2021-05-15 03:04:05|Survey finds % of device owners will buy , Blue is most popular color, and more|['survey', 'find', 'device', 'owner', 'buy', 'blue', 'popular', 'color']
0.0|0|2021-05-15 02:57:40|Some of yall need to invest in an AirTag I been seeing yall bad ass kids in Walmart standing tall by themselves|['yall', 'need', 'invest', 'airtag', 'see', 'yall', 'bad', 'as', 'kid', 'walmart', 'stand', 'tall']
0.0|0|2021-05-15 02:48:03|Researcher claims to hack AirTag so it points to wrong website when scanned|['researcher', 'claim', 'hack', 'airtag', 'point', 'wrong', 'website', 'scan']
0.0|0|2021-05-15 02:47:41|i think i need to get this apple airtag for my cat because hes an escape artist|['think', 'need', 'get', 'apple', 'airtag', 'cat', 'he', 'escape', 'artist']
0.0|0|2021-05-15 02:45:13|Its here! Now what am I supposed to do with it?|['suppose']
0.0|0|2021-05-15 02:38:02|lets you use an to put and other items into ://|['let', 'use', 'put', 'item']
11.0|1|2021-05-15 02:35:26|Ok Im fully on board with the Apple Airtag . No I dont want a tile|['ok', 'im', 'fully', 'board', 'apple', 'airtag', 'dont', 'want', 'tile']
3.0|0|2021-05-15 02:31:59|didn't know what an AIRTAG was but now I want one!! Thanks !! Cute puppy!!|['know', 'airtag', 'want', 'one', 'thanks', 'cute', 'puppy']
0.0|0|2021-05-15 02:29:51|best Apple AirTagaccessories|['best', 'apple', 'airtagaccessories']
1.0|0|2021-05-15 02:28:42|Casper has an AirTag!|['casper', 'airtag']
1.0|0|2021-05-15 02:26:51|Chiming in on . We have been making Bluetooth trackers for years and they need air space inside them to generate louder sounds. We have a credit card thick one and the most common feedback is that its too soft.|['chime', 'make', 'bluetooth', 'tracker', 'year', 'need', 'air', 'space', 'inside', 'generate', 'louder', 'sound', 'credit', 'card', 'thick', 'one', 'common', 'feedback', 'soft']
3.0|0|2021-05-15 02:25:07|AirTag|['airtag']
0.0|0|2021-05-15 02:20:57|Article fails to explain how it can be used outside the ecosystem.If victim has Android then AirTag has no iPhone to send signals through.Fear mongering or misunderstanding of technology?But the way it jumps to conclusion of billions of unprotected Android users is concerning.|['article', 'fails', 'explain', 'use', 'outside', 'victim', 'android', 'airtag', 'iphone', 'send', 'signal', 'monger', 'misunderstand', 'technology', 'way', 'jump', 'conclusion', 'billion', 'unprotected', 'android', 'user', 'concern']
0.0|0|2021-05-15 02:12:03|Let me go buy my AirTag cuz me and these AirPods got a love/hate relationship lol|['let', 'go', 'buy', 'airtag', 'cuz', 'airpods', 'get', 'relationship', 'lol']
0.0|0|2021-05-15 02:09:39|AWINNER Compatible for AirTag Case Keychain ,Silicone Protective case Secure Holder with Key Ring (Black)|['awinner', 'compatible', 'airtag', 'case', 'keychain', 'silicone', 'protective', 'case', 'secure', 'holder', 'key', 'ring', 'black']
1.0|0|2021-05-15 02:05:58|hahaha good times! Maybe I should get an AirTag for him now|['hahaha', 'good', 'time', 'maybe', 'get', 'airtag']
1.0|0|2021-05-15 01:45:03|Might buy an AirTag from Target because itll get here way sooner then Apples estimate|['might', 'buy', 'airtag', 'target', 'itll', 'get', 'way', 'sooner', 'apple', 'estimate']
0.0|0|2021-05-15 01:44:42|I may have bought an airtag to add to my dogs collar|['may', 'bought', 'airtag', 'add', 'dog', 'collar']
10.0|5|2021-05-15 01:33:10|Apple Loop: Massive iPhone Leaks, IOS Privacy Win, Powerful iMac Surprise|['apple', 'loop', 'massive', 'iphone', 'leak', 'io', 'privacy', 'win', 'powerful', 'imac', 'surprise']
2.0|0|2021-05-15 01:31:16|Get an airtag bestie|['get', 'airtag', 'bestie']
0.0|2|2021-05-15 01:26:02|Apple Loop: Massive iPhone Leaks, IOS Privacy Win, Powerful iMac Surprise via|['apple', 'loop', 'massive', 'iphone', 'leak', 'io', 'privacy', 'win', 'powerful', 'imac', 'surprise', 'via']
3.0|1|2021-05-15 01:25:53|"Random but the Airtag totally obliterates the plot of ""Baby's Day Out""."|['random', 'airtag', 'totally', 'obliterates', 'plot', 'baby', 'day']
1.0|1|2021-05-15 01:21:12|Video: Heres How Useful an AirTag Could Be In Finding Your Stolen Bike|['video', 'here', 'useful', 'airtag', 'could', 'find', 'steal', 'bike']
1.0|0|2021-05-15 01:19:44|so harry ordered an airtag for holly thats cute|['harry', 'order', 'airtag', 'holly', 'thats', 'cute']
0.0|0|2021-05-15 01:16:24|Mei Ling after buying an AirTag|['mei', 'ling', 'buying', 'airtag']
0.0|0|2021-05-15 01:10:10|Did you put an Apple Airtag on it?|['put', 'apple', 'airtag']
0.0|0|2021-05-15 01:07:36|airtag came in the mail|['airtag', 'come', 'mail']
1.0|0|2021-05-15 01:02:57|What type of wallets do yall use that can fit an AirTag in it like for real.|['type', 'wallet', 'yall', 'use', 'fit', 'airtag', 'like', 'real']
3.0|1|2021-05-15 01:00:07|Apple AirTag hacked again free internet with no mobile data plan!|['apple', 'airtag', 'hack', 'free', 'internet', 'mobile', 'data', 'plan']
0.0|0|2021-05-15 00:59:41|Tried using Find My to, well find my car. Honestly, not at all awesome. Thats all.|['try', 'use', 'find', 'well', 'find', 'car', 'honestly', 'awesome', 'thats']
0.0|0|2021-05-15 00:57:32|someone needs an airtag|['someone', 'need', 'airtag']
2.0|0|2021-05-15 00:54:45|New AirTag video from my good friend|['new', 'airtag', 'video', 'good', 'friend']
3.0|0|2021-05-15 00:54:38|pH-1's update of him ordering AirTagthe life of a self-proclaimed early adaptor.. one in Holly's necklace|['update', 'order', 'airtagthe', 'life', 'early', 'one', 'holly', 'necklace']
0.0|0|2021-05-15 00:45:12|Our favorite Airtag accessories start at $ : what's up, what's out of stock|['favorite', 'airtag', 'accessory', 'start', 'stock']
0.0|0|2021-05-15 00:45:10|Disney Wish sets sail in . Disney Disney has unveiled new details on its upcoming fifth cruise liner, Disney Wish, which will house the very first Disney attraction at sea. The AquaMouse ride wi|['disney', 'wish', 'set', 'sail', 'disney', 'disney', 'unveiled', 'new', 'detail', 'upcoming', 'fifth', 'cruise', 'liner', 'disney', 'wish', 'house', 'first', 'disney', 'attraction', 'sea', 'aquamouse', 'ride', 'wi']
2.0|0|2021-05-15 00:36:10|Great news for all you red and blue bikers!You asked for it. We got it: More colors to match your bikes!Check out the new options on|['great', 'news', 'red', 'blue', 'bikers', 'ask', 'get', 'color', 'match', 'bike', 'check', 'new', 'option']
4.0|1|2021-05-15 00:30:04|How To Disable AirTag Item Safety Alerts on your iPhone|['disable', 'airtag', 'item', 'safety', 'alert', 'iphone']
0.0|0|2021-05-15 00:28:34|Hear me out:AirTag compatible pet collars|['hear', 'airtag', 'compatible', 'pet', 'collar']
1.0|0|2021-05-15 00:26:49|Let the tracking games begin! I hope it doesnt start a swallow an challenge. Just get your communion|['let', 'track', 'game', 'begin', 'hope', 'doesnt', 'start', 'swallow', 'challenge', 'get', 'communion']
0.0|0|2021-05-15 00:20:26|Apple AirTag hacked again free internet with no mobile data plan! - Naked Security|['apple', 'airtag', 'hack', 'free', 'internet', 'mobile', 'data', 'plan', 'naked', 'security']
6.0|1|2021-05-15 00:17:37|These are the best Apple AirTag accessories|['best', 'apple', 'airtag', 'accessory']
0.0|0|2021-05-15 00:10:07|Well, The AirTag is something that can help you out but you need an Apple device for it...|['well', 'airtag', 'something', 'help', 'need', 'apple', 'device']
0.0|0|2021-05-15 00:10:00|Bought yourself an Apple AirTag to track your purse, keys, wallet or briefcase? Here's how to set it up to make sure it works great and helps you find whatever you seek!|['bought', 'apple', 'airtag', 'track', 'purse', 'key', 'wallet', 'briefcase', 'set', 'make', 'sure', 'work', 'great', 'help', 'find', 'whatever', 'seek']
5.0|0|2021-05-15 00:06:15|Own an iPhone? An AirTag is superior to a Tile tracker. By|['iphone', 'airtag', 'superior', 'tile', 'tracker']
0.0|0|2021-05-15 00:02:09|Apple Loop: Massive iPhone Leaks, IOS Privacy Win, Powerful iMac Surprise|['apple', 'loop', 'massive', 'iphone', 'leak', 'io', 'privacy', 'win', 'powerful', 'imac', 'surprise']
0.0|0|2021-05-15 00:00:46|to5Toys Last Call: iPhone mini FREE, AirTag Leather Case $17, more|['last', 'call', 'iphone', 'mini', 'free', 'airtag', 'leather', 'case']
0.0|0|2021-05-15 00:00:33|"Internet Of Things (IoT) Blog | Link Labs | AirTag"|['internet', 'thing', 'iot', 'blog', 'link', 'lab', 'airtag']
73.0|5|2021-05-15 00:00:01|to5Toys Last Call: iPhone mini FREE, AirTag Leather Case $17, more|['last', 'call', 'iphone', 'mini', 'free', 'airtag', 'leather', 'case']
5.0|0|2021-05-15 00:00:00|to5Toys Last Call: AirTag Leather Case $17, iPhone mini FREE, more|['last', 'call', 'airtag', 'leather', 'case', 'iphone', 'mini', 'free']
0.0|0|2021-05-14 23:57:15|Apple Loop: Massive iPhone Leaks, IOS Privacy Win, Powerful iMac Surprise|['apple', 'loop', 'massive', 'iphone', 'leak', 'io', 'privacy', 'win', 'powerful', 'imac', 'surprise']
1.0|1|2021-05-14 23:55:53|I need that for online games lolWhether it means that I can't lose, or that I can forget I lost, that Airtag is worth millions|['need', 'online', 'game', 'lolwhether', 'mean', 'ca', 'lose', 'forget', 'lose', 'airtag', 'worth', 'million']
1.0|0|2021-05-14 23:55:42|And AirTag on the chain, frozen|['airtag', 'chain', 'frozen']
1.0|1|2021-05-14 23:53:46|This weeks Apple headlines; the latest iPhone leak, the impact of iOS s new privacy control, securely sharing your iPad, new iMac benchmarks, the latest in Epic vs Apple, and rick-rolling the AirTag.|['week', 'apple', 'headline', 'late', 'iphone', 'leak', 'impact', 'io', 'new', 'privacy', 'control', 'securely', 'share', 'ipad', 'new', 'imac', 'benchmark', 'late', 'epic', 'v', 'apple', 'airtag']
0.0|0|2021-05-14 23:53:38|A well-detailed AirTag-in-a-mail test by Kirk McElhearn from The Mac Security Blog: AirTag sent in a mail, tracked in real-time (somewhat), and no tracking alarm triggered|['test', 'kirk', 'mcelhearn', 'mac', 'security', 'blog', 'airtag', 'sent', 'mail', 'tracked', 'somewhat', 'track', 'alarm', 'trigger']
0.0|0|2021-05-14 23:51:25|Any recommendations on metal wallet?Im considering getting one, then add MagSafe magnet and AirTag|['recommendation', 'metal', 'wallet', 'im', 'consider', 'get', 'one', 'add', 'magsafe', 'magnet', 'airtag']
0.0|0|2021-05-14 23:31:47|Whoever designed the AirTag packaging needs to be fired.|['whoever', 'design', 'airtag', 'packaging', 'need', 'fire']
0.0|0|2021-05-14 23:24:03|Suggestion for AirTag stalking concerns. If AirTag is consistently traveling with non-owner, notify if location is checked by owner more than once in hours. No need to wait days. Active location checking should alert those its following.|['suggestion', 'airtag', 'stalk', 'concern', 'airtag', 'consistently', 'travel', 'notify', 'location', 'checked', 'owner', 'hour', 'need', 'wait', 'day', 'active', 'location', 'check', 'alert', 'follow']
11.0|1|2021-05-14 23:21:53|Airtag Uses a Physical Button battery that can only be replaced and not charged so it can never display on any apple device but can only be tracked from the Find my iPhone app|['airtag', 'us', 'physical', 'button', 'battery', 'replace', 'charge', 'never', 'display', 'apple', 'device', 'tracked', 'find', 'iphone', 'app']
0.0|0|2021-05-14 23:19:14|I made an Apple AirTag case to clamp on your saddle rail!|['make', 'apple', 'airtag', 'case', 'clamp', 'saddle', 'rail']
0.0|0|2021-05-14 23:17:02|AWINNER Compatible for AirTag Case Keychain ,Silicone Protective case Secure Holder with Key Ring (Blue)|['awinner', 'compatible', 'airtag', 'case', 'keychain', 'silicone', 'protective', 'case', 'secure', 'holder', 'key', 'ring', 'blue']
0.0|0|2021-05-14 23:14:01|CHECK IT OUT Us Know If You Got It|['check', 'u', 'know', 'get']
0.0|0|2021-05-14 23:10:02|Apple AirTag can be hacked say security research|['apple', 'airtag', 'hack', 'say', 'security', 'research']
0.0|0|2021-05-14 23:08:39|Some Post Today. Leather Apple AirTag Keyring.|['post', 'today', 'leather', 'apple', 'airtag', 'keyring']
1.0|0|2021-05-14 23:08:13|Be aware.|['aware']
0.0|0|2021-05-14 23:04:34|Airtag|['airtag']
0.0|0|2021-05-14 23:04:21|Hiding your keys with an AirTag attached and letting children find them is the new can I play games on your phone?|['hiding', 'key', 'airtag', 'attach', 'let', 'child', 'find', 'new', 'play', 'game', 'phone']
9.0|0|2021-05-14 23:03:21|NEW VIDEO ALERT: Why I'm switching to Apple's AirTag!|['new', 'video', 'alert', 'switch', 'apple', 'airtag']
0.0|0|2021-05-14 23:02:38|"The Washington Post Reporter: ""Apples trackers made it frighteningly easy to stalk me in a test"" knows its tiny new lost-item gadgets could empower but doesnt do enough to stop itApples new Air"|['washington', 'post', 'reporter', 'apple', 'tracker', 'make', 'frighteningly', 'easy', 'stalk', 'test', 'know', 'tiny', 'new', 'gadget', 'could', 'empower', 'doesnt', 'enough', 'stop', 'itapples', 'new', 'air']
0.0|0|2021-05-14 22:55:00|Qoosea Compatible with Airtags Case Pack Cover for Airtags Tracker Holder with Key Chain Soft Silicone Designed for AirTag Protective Holder by Qoosea|['qoosea', 'compatible', 'airtags', 'case', 'pack', 'cover', 'airtags', 'tracker', 'holder', 'key', 'chain', 'soft', 'silicone', 'design', 'airtag', 'protective', 'holder', 'qoosea']
2417.0|93|2021-05-14 22:54:48|Ask my dad if he can D print something to hold an AirTag in a wallet and days later he sends me this picture. Absolute mad lad|['ask', 'dad', 'print', 'something', 'hold', 'airtag', 'wallet', 'day', 'later', 'sends', 'picture', 'absolute', 'mad', 'lad']
0.0|0|2021-05-14 22:53:54|Question... how long will they stay on the market?|['question', 'long', 'stay', 'market']
0.0|0|2021-05-14 22:53:49|""" test for a simulated bike theft, with impressive results - ""- That's one way I'll use the . I've had my race bike stolen. I'll catch the thief, if it happens again. My car will get the tracker too."|['test', 'simulated', 'bike', 'theft', 'impressive', 'result', 'one', 'way', 'use', 'race', 'bike', 'steal', 'catch', 'thief', 'happens', 'car', 'get', 'tracker']
0.0|0|2021-05-14 22:20:02|"and the new ""Precision Finding"" in action.dbrand AirTags: Merch: I'm using right now: ://"|['new', 'precision', 'find', 'airtags', 'merch', 'use', 'right']
0.0|0|2021-05-14 22:12:09|Why hasnt anyone designed an AirPods case that has a slot for an AirTag? They are certainly the thing I spend the most time hunting for before leaving the house...|['hasnt', 'anyone', 'design', 'airpods', 'case', 'slot', 'airtag', 'certainly', 'thing', 'spend', 'time', 'hunt', 'leave', 'house']
0.0|0|2021-05-14 22:03:26|Review: AirTag sets out to do one thing, and does it near perfectly|['review', 'airtag', 'set', 'one', 'thing', 'near', 'perfectly']
